Game,Opponent,Opponent Division,Opponent Pitcher,Opponent Pitcher Hand,Home v Away,Stadium,Game Start,Temperature ,Game Conditions,HP Umpire,Inning,At Bat #,Pitch,Pitch Type,Pitch Speed,Times seen pitch in at bat,Times seen pitch in game,pre-pitch balls,pre-pitch strikes,Result,Location,First At Bat,Second At Bat,Third At Bat,Fourth At Bat,Faced Team Before?,AL East?,Faced Pitcher Before?,How Many Times?,40-50 Deg,50-60 Deg,60-70 Deg,70-80 Deg,80+ Deg,Ball In Play,>4 Pitches,>5 Pitches,>6 Pitches,>7 Pitches,CY Young P,2021 All Star P,Late Game,Extra Innings,PP FB,PP Cut,PP Change,PP Curve,PP Slider,PP Sinker,PP Splitter,PP Knuckle Cv,,,,,,,,,,
22,Phillies,NL East,A. Nola,Right,Home,Citizens Bank Park,Night,81,Clear,D. Iassogna,1,1,1,Knuckle Curve,77.2,0,0,0,0,Ball,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
22,Phillies,NL East,A. Nola,Right,Home,Citizens Bank Park,Night,81,Clear,D. Iassogna,1,1,2,Knuckle Curve,77.6,1,1,1,0,Ball,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
22,Phillies,NL East,A. Nola,Right,Home,Citizens Bank Park,Night,81,Clear,D. Iassogna,1,1,3,Changeup,85.8,0,0,2,0,Swinging strike,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
22,Phillies,NL East,A. Nola,Right,Home,Citizens Bank Park,Night,81,Clear,D. Iassogna,1,1,4,Fastball,94.7,0,0,2,1,Ball,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
22,Phillies,NL East,A. Nola,Right,Home,Citizens Bank Park,Night,81,Clear,D. Iassogna,1,1,5,Changeup,86.3,1,1,3,1,Walk,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
22,Phillies,NL East,A. Nola,Right,Home,Citizens Bank Park,Night,81,Clear,D. Iassogna,3,2,1,Changeup,84,0,2,0,0,Fly Out,Left field,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
22,Phillies,NL East,A. Nola,Right,Home,Citizens Bank Park,Night,81,Clear,D. Iassogna,5,3,1,Fastball,93,0,1,0,0,Called strike,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
22,Phillies,NL East,A. Nola,Right,Home,Citizens Bank Park,Night,81,Clear,D. Iassogna,5,3,2,Fastball,93.8,1,2,0,1,Ball,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
22,Phillies,NL East,A. Nola,Right,Home,Citizens Bank Park,Night,81,Clear,D. Iassogna,5,3,3,Changeup,85,0,3,1,1,Single,Left field,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
22,Phillies,NL East,M. Moore,Left,Home,Citizens Bank Park,Night,81,Clear,D. Iassogna,8,4,1,Fastball,92.2,0,0,0,0,Called strike,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,
22,Phillies,NL East,M. Moore,Left,Home,Citizens Bank Park,Night,81,Clear,D. Iassogna,8,4,2,Changeup,83.9,0,0,0,1,Swinging strike,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
22,Phillies,NL East,M. Moore,Left,Home,Citizens Bank Park,Night,81,Clear,D. Iassogna,8,4,3,Fastball,92.9,1,1,0,2,Called Strike out,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,,84,Sunny,A. Fletcher,1,1,1,Cutter,85.1,0,0,0,0,Ball,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,1,1,2,Cutter,85.8,1,1,0,1,Foul,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,1,1,3,Fastball,91.8,0,0,1,1,Ball,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,1,1,4,Changeup,83.1,0,0,2,1,Ball,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,1,1,5,Changeup,82.6,1,1,3,1,Fly Out,Centre field,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,2,2,1,Fastball,91.5,0,1,0,0,Ball,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,2,2,2,Fastball,92.3,1,2,1,0,Swinging strike,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,2,2,3,Fastball,92.4,2,3,1,1,Foul,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,2,2,4,Changeup,84,0,2,1,2,Foul,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,2,2,5,Fastball,92.9,3,4,1,2,Foul,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,2,2,6,Cutter,87.2,0,2,1,2,Ball,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,2,2,7,Cutter,85.1,1,3,2,2,Foul,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,2,2,8,Fastball,92.4,4,5,2,2,Foul,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,2,2,9,Curveball,77.7,0,0,2,2,Foul,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,2,2,10,Fastball,92.3,5,6,2,2,Foul,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,2,2,11,Fastball,92.3,6,7,2,2,Ball,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,C. Anderson,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,2,2,12,Changeup,83.3,1,3,3,2,Ball,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,D. Hale,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,4,3,1,Fastball,92.4,0,0,0,0,Ball,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,D. Hale,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,4,3,2,Fastball,92.2,1,1,1,0,Called Strike,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,D. Hale,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,4,3,3,Changeup,81.4,0,0,1,1,Ground out,Centre field,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,R. Suarez,Left,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,6,4,1,Changeup,86.4,0,0,0,0,Ball,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,R. Suarez,Left,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,6,4,2,Changeup,83.4,1,1,1,0,Ball,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,R. Suarez,Left,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,6,4,3,Sinker,93.1,0,0,2,0,Double,Right field,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
23,Phillies,NL East,B. Kintzler,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,8,5,1,Sinker,91.6,0,0,0,0,Foul,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,
23,Phillies,NL East,B. Kintzler,Right,Home,Citizens Bank Park,Afternoon,84,Sunny,A. Fletcher,8,5,2,Sinker,92.2,1,1,0,1,Ground out,Centre field,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,
24,Red Sox,AL East,E. Rodriguez,Left,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,1,1,1,Cutter,91.4,0,0,0,0,Called Strike,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,E. Rodriguez,Left,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,1,1,2,Fastball,92.7,0,0,0,1,Ball,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,E. Rodriguez,Left,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,1,1,3,Cutter,90.3,1,1,1,1,Foul,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,E. Rodriguez,Left,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,1,1,4,Slider,85.9,0,0,1,2,Ball,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,E. Rodriguez,Left,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,1,1,5,Sinker,93.6,0,0,2,2,Foul,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
24,Red Sox,AL East,E. Rodriguez,Left,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,1,1,6,Fastball,94.1,1,1,2,2,Fly Out,Right field,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
24,Red Sox,AL East,E. Rodriguez,Left,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,3,2,1,Changeup,88.2,0,0,0,0,Swinging strike,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,E. Rodriguez,Left,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,3,2,2,Changeup,88.7,1,1,0,1,Swinging strike,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,E. Rodriguez,Left,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,3,2,3,Changeup,88.4,2,2,0,2,Ball,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,E. Rodriguez,Left,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,3,2,4,Cutter,90.7,0,2,1,2,Ball,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,E. Rodriguez,Left,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,3,2,5,Cutter,91,1,3,2,2,Single ,Centre field,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,E. Rodriguez,Left,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,5,3,1,Cutter,87.5,0,4,0,0,Double,Centre field,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,M. Andriese,Right,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,6,4,1,Changeup,86.8,0,0,0,0,Ball,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,M. Andriese,Right,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,6,4,2,Fastball,92.9,0,0,1,0,Ball,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,M. Andriese,Right,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,6,4,3,Changeup,86.4,1,1,2,0,Foul,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,M. Andriese,Right,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,6,4,4,Fastball,93.7,1,1,2,1,Called Strike,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,M. Andriese,Right,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,6,4,5,Fastball,93.9,2,2,2,2,Ball,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,M. Andriese,Right,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,6,4,6,Changeup,87.7,2,2,3,2,Single,Left field,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,M. Andriese,Right,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,8,5,1,Fastball,90.3,0,3,0,0,Swinging strike,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,
24,Red Sox,AL East,M. Andriese,Right,Home,TD Ballpark,Night,84,Cloudy,A. Marquez,8,5,2,Changeup,86.5,0,3,0,1,Ground out,Left field,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
25,Red Sox,AL East,G. Richards,Right,Home,TD Ballpark,Night,85,Clear,R. Ortiz,1,1,1,Slider,84.8,0,0,0,0,Ball,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
25,Red Sox,AL East,G. Richards,Right,Home,TD Ballpark,Night,85,Clear,R. Ortiz,1,1,2,Slider,85.8,1,1,1,0,Ball,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
25,Red Sox,AL East,G. Richards,Right,Home,TD Ballpark,Night,85,Clear,R. Ortiz,1,1,3,Slider,87.6,2,2,2,0,Ball,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
25,Red Sox,AL East,G. Richards,Right,Home,TD Ballpark,Night,85,Clear,R. Ortiz,1,1,4,Fastball,94.2,0,0,3,0,Walk,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
25,Red Sox,AL East,G. Richards,Right,Home,TD Ballpark,Night,85,Clear,R. Ortiz,3,2,1,Curveball,78.9,0,0,0,0,Ball,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
25,Red Sox,AL East,G. Richards,Right,Home,TD Ballpark,Night,85,Clear,R. Ortiz,3,2,2,Fastball,92.9,0,1,1,0,Called Strike,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
25,Red Sox,AL East,G. Richards,Right,Home,TD Ballpark,Night,85,Clear,R. Ortiz,3,2,3,Fastball,93.2,1,2,1,1,Foul,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
25,Red Sox,AL East,G. Richards,Right,Home,TD Ballpark,Night,85,Clear,R. Ortiz,3,2,4,Fastball,94.2,2,3,1,2,Ground out,Left field,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
25,Red Sox,AL East,G. Richards,Right,Home,TD Ballpark,Night,85,Clear,R. Ortiz,6,3,1,Slider,87.7,0,3,0,0,Single,Left field,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
25,Red Sox,AL East,A. Ottavino,Right,Home,TD Ballpark,Night,85,Clear,R. Ortiz,8,4,1,Slider,81.1,0,0,0,0,Foul,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
25,Red Sox,AL East,A. Ottavino,Right,Home,TD Ballpark,Night,85,Clear,R. Ortiz,8,4,2,Slider,82,1,1,0,1,Single,Right field,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
26,Red Sox,AL East,N. Pivetta,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,1,1,1,Knuckle Curve,80.9,0,0,0,0,Ball,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
26,Red Sox,AL East,N. Pivetta,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,1,1,2,Fastball,96.4,0,0,1,0,Ball,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
26,Red Sox,AL East,N. Pivetta,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,1,1,3,Slider,86.6,0,0,2,0,Ball,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
26,Red Sox,AL East,N. Pivetta,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,1,1,4,Fastball,95.3,1,1,3,0,Walk,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
26,Red Sox,AL East,N. Pivetta,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,3,2,1,Knuckle Curve,80.4,0,1,0,0,Ball,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
26,Red Sox,AL East,N. Pivetta,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,3,2,2,Knuckle Curve,79.7,1,2,1,0,Swinging strike,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
26,Red Sox,AL East,N. Pivetta,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,3,2,3,Knuckle Curve,78.8,2,3,1,1,Ball,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
26,Red Sox,AL East,N. Pivetta,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,3,2,4,Fastball,94.6,0,2,2,1,Foul,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
26,Red Sox,AL East,N. Pivetta,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,3,2,5,Knuckle Curve,80.5,3,4,2,2,Fly Out,Right field,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
26,Red Sox,AL East,N. Pivetta,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,5,3,1,Knuckle Curve,79.8,0,5,0,0,Reach on Error,Left field,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
26,Red Sox,AL East,H. Sawamura,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,6,4,1,Splitter,88.8,0,0,0,0,Ball,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
26,Red Sox,AL East,H. Sawamura,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,6,4,2,Slider,87.2,0,0,1,0,Foul,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
26,Red Sox,AL East,H. Sawamura,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,6,4,3,Splitter,89.6,1,1,1,1,Reach on Fielder's Choice,Left field,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
26,Red Sox,AL East,P. Valdez,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,8,5,1,Slider,82.6,0,0,0,0,Ball,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,
26,Red Sox,AL East,P. Valdez,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,8,5,2,Changeup,86.4,0,0,1,0,Foul,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
26,Red Sox,AL East,P. Valdez,Right,Home,TD Ballpark,Night,84,Clear,M. Wegner,8,5,3,Sinker,94.6,0,0,1,1,Ground out,Left field,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,
27,Rays,AL East,T. Glasnow,Right,Home,TD Ballpark,Night,84,Partly Cloudy,J. Meals,1,1,1,Slider,87.7,0,0,0,0,Ball,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
27,Rays,AL East,T. Glasnow,Right,Home,TD Ballpark,Night,84,Partly Cloudy,J. Meals,1,1,2,Fastball,95.7,0,0,1,0,Swinging strike,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
27,Rays,AL East,T. Glasnow,Right,Home,TD Ballpark,Night,84,Partly Cloudy,J. Meals,1,1,3,Fastball,97.1,1,1,1,1,Foul,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
27,Rays,AL East,T. Glasnow,Right,Home,TD Ballpark,Night,84,Partly Cloudy,J. Meals,1,1,4,Curveball,83.2,0,0,1,2,Single,Right field,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
27,Rays,AL East,T. Glasnow,Right,Home,TD Ballpark,Night,84,Partly Cloudy,J. Meals,3,2,1,Fastball,95.9,0,2,0,0,Foul,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
27,Rays,AL East,T. Glasnow,Right,Home,TD Ballpark,Night,84,Partly Cloudy,J. Meals,3,2,2,Changeup,90.8,0,0,0,1,Ground out,Left field,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
